# k [1/Mpc]   R_half_1e-4GeV   R_half_1e-2GeV   R_half_1GeV   R_env_1e-4GeV   R_env_1e-2GeV   R_env_1GeV
9.255209e-04	9.999459e-01	9.999459e-01	9.999459e-01	9.999459e-01	9.999459e-01	9.999459e-01
9.525466e-04	9.999427e-01	9.999427e-01	9.999427e-01	9.999427e-01	9.999427e-01	9.999427e-01
9.803614e-04	9.999393e-01	9.999393e-01	9.999393e-01	9.999393e-01	9.999393e-01	9.999393e-01
1.008989e-03	9.999355e-01	9.999355e-01	9.999355e-01	9.999355e-01	9.999355e-01	9.999355e-01
1.038452e-03	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01	9.999312e-01
1.068775e-03	9.999265e-01	9.999265e-01	9.999265e-01	9.999265e-01	9.999265e-01	9.999265e-01
1.099984e-03	9.999216e-01	9.999216e-01	9.999216e-01	9.999216e-01	9.999216e-01	9.999216e-01
1.132104e-03	9.999167e-01	9.999167e-01	9.999167e-01	9.999167e-01	9.999167e-01	9.999167e-01
1.165162e-03	9.999117e-01	9.999117e-01	9.999117e-01	9.999117e-01	9.999117e-01	9.999117e-01
1.199185e-03	9.999069e-01	9.999069e-01	9.999069e-01	9.999069e-01	9.999069e-01	9.999069e-01
1.234202e-03	9.999023e-01	9.999023e-01	9.999023e-01	9.999023e-01	9.999023e-01	9.999023e-01
1.270241e-03	9.998992e-01	9.998992e-01	9.998992e-01	9.998992e-01	9.998992e-01	9.998992e-01
1.307333e-03	9.999000e-01	9.999000e-01	9.999000e-01	9.999000e-01	9.999000e-01	9.999000e-01
1.345508e-03	9.999015e-01	9.999015e-01	9.999015e-01	9.999015e-01	9.999015e-01	9.999015e-01
1.384797e-03	9.999035e-01	9.999035e-01	9.999035e-01	9.999035e-01	9.999035e-01	9.999035e-01
1.425234e-03	9.999060e-01	9.999060e-01	9.999060e-01	9.999060e-01	9.999060e-01	9.999060e-01
1.466852e-03	9.999088e-01	9.999088e-01	9.999088e-01	9.999088e-01	9.999088e-01	9.999088e-01
1.509685e-03	9.999119e-01	9.999119e-01	9.999119e-01	9.999119e-01	9.999119e-01	9.999119e-01
1.553768e-03	9.999149e-01	9.999149e-01	9.999149e-01	9.999149e-01	9.999149e-01	9.999149e-01
1.599139e-03	9.999179e-01	9.999179e-01	9.999179e-01	9.999179e-01	9.999179e-01	9.999179e-01
1.645835e-03	9.999206e-01	9.999206e-01	9.999206e-01	9.999206e-01	9.999206e-01	9.999206e-01
1.693894e-03	9.999231e-01	9.999231e-01	9.999231e-01	9.999231e-01	9.999231e-01	9.999231e-01
1.743357e-03	9.999253e-01	9.999253e-01	9.999253e-01	9.999253e-01	9.999253e-01	9.999253e-01
