# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 288.436 h/Mpc,
# number of wavenumbers equal to 1038
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:t_g                    3:t_b                    4:t_cdm                  5:t_dmeff                6:t_ur                   7:t_tot              
       3.720075474571e-05       2.073977132216e-07       2.074263940116e-07       2.074264199495e-07       2.074264197843e-07       2.073957952213e-07       2.074252869185e-07 
       3.777621293938e-05       2.138628622817e-07       2.138933577542e-07       2.138933853257e-07       2.138933851501e-07       2.138608228853e-07       2.138921806067e-07 
       3.836057289149e-05       2.205295174120e-07       2.205619422191e-07       2.205619715238e-07       2.205619713371e-07       2.205273489568e-07       2.205606905885e-07 
       3.895397230327e-05       2.274039573631e-07       2.274384333263e-07       2.274384644744e-07       2.274384642759e-07       2.274016516760e-07       2.274371025097e-07 
       3.955655100607e-05       2.344926554201e-07       2.345293127256e-07       2.345293458342e-07       2.345293456232e-07       2.344902038093e-07       2.345278976975e-07 
       4.016845099426e-05       2.418022864169e-07       2.418412641528e-07       2.418412993493e-07       2.418412991249e-07       2.417996796221e-07       2.418397595462e-07 
       4.078981645874e-05       2.493397362297e-07       2.493811804387e-07       2.493812178523e-07       2.493812176138e-07       2.493369644424e-07       2.493795806135e-07 
       4.142079382089e-05       2.571121016918e-07       2.571561685326e-07       2.571562083043e-07       2.571562080507e-07       2.571091544631e-07       2.571544674605e-07 
       4.206153176708e-05       2.651267006069e-07       2.651735569397e-07       2.651735992226e-07       2.651735989530e-07       2.651235668078e-07       2.651717481822e-07 
       4.271218128370e-05       2.733910822205e-07       2.734409034827e-07       2.734409484292e-07       2.734409481425e-07       2.733877500727e-07       2.734389802620e-07 
       4.337289569278e-05       2.819130267161e-07       2.819660006584e-07       2.819660484375e-07       2.819660481328e-07       2.819094836630e-07       2.819639557266e-07 
       4.404383068805e-05       2.907005575055e-07       2.907568841455e-07       2.907569349376e-07       2.907569346137e-07       2.906967901847e-07       2.907547097817e-07 
       4.472514437169e-05       2.997619509250e-07       2.998218409035e-07       2.998218948779e-07       2.998218945335e-07       2.997579452242e-07       2.998195289594e-07 
       4.541699729155e-05       3.091057341019e-07       3.091694145484e-07       3.091694719420e-07       3.091694715758e-07       3.091014747968e-07       3.091669562813e-07 
