# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=99
# for k=1.00899e-05 to 1430.41 h/Mpc,
# number of wavenumbers equal to 1499
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_dmeff/k2            4:-T_idm_dr/k2           5:-T_b/k2                6:-T_g/k2                7:-T_ur/k2               8:-T_idr/k2              9:-T_ncdm/k2            10:-T_tot/k2          
       2.140231244743e+00       3.286783087921e+02       0.000000000000e+00       0.000000000000e+00       2.339283790685e+02       4.219448818946e-04       4.212507390141e-04       0.000000000000e+00       0.000000000000e+00       3.040331212081e+02 
       2.165013954685e+00       3.222818793563e+02       0.000000000000e+00       0.000000000000e+00       2.293763486680e+02       4.043159808229e-04       4.036508394285e-04       0.000000000000e+00       0.000000000000e+00       2.981163872034e+02 
       2.190083634842e+00       3.160068323688e+02       0.000000000000e+00       0.000000000000e+00       2.249106930040e+02       3.874198159376e-04       3.867824705933e-04       0.000000000000e+00       0.000000000000e+00       2.923119315080e+02 
       2.215443608185e+00       3.098507915476e+02       0.000000000000e+00       0.000000000000e+00       2.205297423893e+02       3.712259336113e-04       3.706152289785e-04       0.000000000000e+00       0.000000000000e+00       2.866175594613e+02 
       2.241097236158e+00       3.038118834833e+02       0.000000000000e+00       0.000000000000e+00       2.162321590293e+02       3.557056767002e-04       3.551205045837e-04       0.000000000000e+00       0.000000000000e+00       2.810315374175e+02 
       2.267047919128e+00       2.978888661479e+02       0.000000000000e+00       0.000000000000e+00       2.120170589206e+02       3.408322260235e-04       3.402715223471e-04       0.000000000000e+00       0.000000000000e+00       2.755527164750e+02 
       2.293299096835e+00       2.920771999781e+02       0.000000000000e+00       0.000000000000e+00       2.078811987593e+02       3.265760824988e-04       3.260388317178e-04       0.000000000000e+00       0.000000000000e+00       2.701768954819e+02 
       2.319854248846e+00       2.863766491662e+02       0.000000000000e+00       0.000000000000e+00       2.038243920704e+02       3.129137553597e-04       3.123989805813e-04       0.000000000000e+00       0.000000000000e+00       2.649038533363e+02 
       2.346716895021e+00       2.807845964159e+02       0.000000000000e+00       0.000000000000e+00       1.998447480391e+02       2.998200372814e-04       2.993268030928e-04       0.000000000000e+00       0.000000000000e+00       2.597311645218e+02 
       2.373890595975e+00       2.752990631529e+02       0.000000000000e+00       0.000000000000e+00       1.959408477037e+02       2.872714206707e-04       2.867988303421e-04       0.000000000000e+00       0.000000000000e+00       2.546569971049e+02 
       2.401378953553e+00       2.699175135590e+02       0.000000000000e+00       0.000000000000e+00       1.921108871615e+02       2.752447597871e-04       2.747919546684e-04       0.000000000000e+00       0.000000000000e+00       2.496790055532e+02 
       2.429185611310e+00       2.646387306435e+02       0.000000000000e+00       0.000000000000e+00       1.883540298043e+02       2.637191702824e-04       2.632853260655e-04       0.000000000000e+00       0.000000000000e+00       2.447960688446e+02 
       2.457314254987e+00       2.594610409277e+02       0.000000000000e+00       0.000000000000e+00       1.846691544765e+02       2.526741170831e-04       2.522584432116e-04       0.000000000000e+00       0.000000000000e+00       2.400066501360e+02 
       2.485768613006e+00       2.543824270028e+02       0.000000000000e+00       0.000000000000e+00       1.810548703686e+02       2.420895368128e-04       2.416912757152e-04       0.000000000000e+00       0.000000000000e+00       2.353088904744e+02 
       2.514552456962e+00       2.494008593923e+02       0.000000000000e+00       0.000000000000e+00       1.775097009675e+02       2.319461525207e-04       2.315645783514e-04       0.000000000000e+00       0.000000000000e+00       2.307009074385e+02 
       2.543669602122e+00       2.445148651800e+02       0.000000000000e+00       0.000000000000e+00       1.740324992604e+02       2.222259655510e-04       2.218603821226e-04       0.000000000000e+00       0.000000000000e+00       2.261813228047e+02 
       2.573123907933e+00       2.397217846205e+02       0.000000000000e+00       0.000000000000e+00       1.706212839040e+02       2.129106205589e-04       2.125603619154e-04       0.000000000000e+00       0.000000000000e+00       2.217476621657e+02 
       2.602919278530e+00       2.350205626208e+02       0.000000000000e+00       0.000000000000e+00       1.672753883954e+02       2.039839344525e-04       2.036483612216e-04       0.000000000000e+00       0.000000000000e+00       2.173989630149e+02 
       2.633059663258e+00       2.304096334278e+02       0.000000000000e+00       0.000000000000e+00       1.639938616414e+02       1.954299063585e-04       1.951084054219e-04       0.000000000000e+00       0.000000000000e+00       2.131338030603e+02 
       2.663549057192e+00       2.258879432205e+02       0.000000000000e+00       0.000000000000e+00       1.607759274285e+02       1.872335784859e-04       1.869255613493e-04       0.000000000000e+00       0.000000000000e+00       2.089512033206e+02 
       2.694391501669e+00       2.214521660517e+02       0.000000000000e+00       0.000000000000e+00       1.576190160012e+02       1.793787121015e-04       1.790836170743e-04       0.000000000000e+00       0.000000000000e+00       2.048480549076e+02 
       2.725591084821e+00       2.171011488568e+02       0.000000000000e+00       0.000000000000e+00       1.545223228993e+02       1.718515125084e-04       1.715688005815e-04       0.000000000000e+00       0.000000000000e+00       2.008232938019e+02 
       2.757151942119e+00       2.128342687321e+02       0.000000000000e+00       0.000000000000e+00       1.514856565901e+02       1.646391357172e-04       1.643682889086e-04       0.000000000000e+00       0.000000000000e+00       1.968763839876e+02 
       2.789078256920e+00       2.086499453765e+02       0.000000000000e+00       0.000000000000e+00       1.485077763361e+02       1.577284666469e-04       1.574689885967e-04       0.000000000000e+00       0.000000000000e+00       1.930058451482e+02 
       2.821374261024e+00       2.045448672063e+02       0.000000000000e+00       0.000000000000e+00       1.455860950698e+02       1.511056308021e-04       1.508570480640e-04       0.000000000000e+00       0.000000000000e+00       1.892085772883e+02 
       2.854044235229e+00       2.005199435420e+02       0.000000000000e+00       0.000000000000e+00       1.427215403468e+02       1.447604414837e-04       1.445222972625e-04       0.000000000000e+00       0.000000000000e+00       1.854854662842e+02 
       2.887092509907e+00       1.965720963505e+02       0.000000000000e+00       0.000000000000e+00       1.399119387603e+02       1.386802030697e-04       1.384520614542e-04       0.000000000000e+00       0.000000000000e+00       1.818336676632e+02 
       2.920523465569e+00       1.926995399548e+02       0.000000000000e+00       0.000000000000e+00       1.371557238704e+02       1.328536607598e-04       1.326351044624e-04       0.000000000000e+00       0.000000000000e+00       1.782514824842e+02 
       2.954341533454e+00       1.889023385641e+02       0.000000000000e+00       0.000000000000e+00       1.344532710010e+02       1.272712897713e-04       1.270619170534e-04       0.000000000000e+00       0.000000000000e+00       1.747390227407e+02 
       2.988551196109e+00       1.851786428054e+02       0.000000000000e+00       0.000000000000e+00       1.318031227725e+02       1.219226144976e-04       1.217220409049e-04       0.000000000000e+00       0.000000000000e+00       1.712945552092e+02 
       3.023156987987e+00       1.815258153604e+02       0.000000000000e+00       0.000000000000e+00       1.292032829896e+02       1.167970854125e-04       1.166049438845e-04       0.000000000000e+00       0.000000000000e+00       1.679156213111e+02 
       3.058163496050e+00       1.779444377322e+02       0.000000000000e+00       0.000000000000e+00       1.266544704417e+02       1.118866540350e-04       1.117025906507e-04       0.000000000000e+00       0.000000000000e+00       1.646028076033e+02 
       3.093575360372e+00       1.744306873480e+02       0.000000000000e+00       0.000000000000e+00       1.241535858538e+02       1.071807991738e-04       1.070044774451e-04       0.000000000000e+00       0.000000000000e+00       1.613525177163e+02 
       3.129397274757e+00       1.709870333722e+02       0.000000000000e+00       0.000000000000e+00       1.217027604744e+02       1.026733015802e-04       1.025043951318e-04       0.000000000000e+00       0.000000000000e+00       1.581670953316e+02 
       3.165633987361e+00       1.676084580778e+02       0.000000000000e+00       0.000000000000e+00       1.192981030729e+02       9.835365633267e-05       9.819185617186e-05       0.000000000000e+00       0.000000000000e+00       1.550418479025e+02 
       3.202290301321e+00       1.642962506409e+02       0.000000000000e+00       0.000000000000e+00       1.169408006004e+02       9.421552560573e-05       9.406053308288e-05       0.000000000000e+00       0.000000000000e+00       1.519780109302e+02 
       3.239371075392e+00       1.610473231090e+02       0.000000000000e+00       0.000000000000e+00       1.146284114665e+02       9.025027950670e-05       9.010181024178e-05       0.000000000000e+00       0.000000000000e+00       1.489726890980e+02 
       3.276881224591e+00       1.578620504182e+02       0.000000000000e+00       0.000000000000e+00       1.123614422500e+02       8.645159733553e-05       8.630937727693e-05       0.000000000000e+00       0.000000000000e+00       1.460262674823e+02 
       3.314825720846e+00       1.547378539053e+02       0.000000000000e+00       0.000000000000e+00       1.101377979272e+02       8.281176922669e-05       8.267553708026e-05       0.000000000000e+00       0.000000000000e+00       1.431363193295e+02 
       3.353209593660e+00       1.516747432729e+02       0.000000000000e+00       0.000000000000e+00       1.079577758731e+02       7.932480181554e-05       7.919430606738e-05       0.000000000000e+00       0.000000000000e+00       1.403028999655e+02 
       3.392037930774e+00       1.486705650223e+02       0.000000000000e+00       0.000000000000e+00       1.058195471356e+02       7.598378536167e-05       7.585878594528e-05       0.000000000000e+00       0.000000000000e+00       1.375239700927e+02 
       3.431315878841e+00       1.457250446186e+02       0.000000000000e+00       0.000000000000e+00       1.037231736461e+02       7.278306706314e-05       7.266333314337e-05       0.000000000000e+00       0.000000000000e+00       1.347993168232e+02 
       3.471048644111e+00       1.428366782653e+02       0.000000000000e+00       0.000000000000e+00       1.016674359543e+02       6.971658571953e-05       6.960189647142e-05       0.000000000000e+00       0.000000000000e+00       1.321275253169e+02 
       3.511241493120e+00       1.400041550245e+02       0.000000000000e+00       0.000000000000e+00       9.965138430180e+01       6.677862794470e-05       6.666877194564e-05       0.000000000000e+00       0.000000000000e+00       1.295073802638e+02 
       3.551899753385e+00       1.372271474029e+02       0.000000000000e+00       0.000000000000e+00       9.767494529407e+01       6.396417703589e-05       6.385895107771e-05       0.000000000000e+00       0.000000000000e+00       1.269386042088e+02 
